"ward_code","ward_name","category","sub_category","valid_from","valid_to","change_type","raw_record"
"190640005","慢性期機能病棟０５","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDA1IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8kO+8lSIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMDUiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAwNTAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAwNSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJDvvJUiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640006","慢性期機能病棟０６","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDA2IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8kO+8liIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMDYiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAwNjAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAwNiIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJDvvJYiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640007","慢性期機能病棟０７","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDA3IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8kO+8lyIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMDciLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAwNzAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAwNyIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJDvvJciLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640008","慢性期機能病棟０８","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDA4IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8kO+8mCIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMDgiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAwODAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAwOCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJDvvJgiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640009","慢性期機能病棟０９","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDA5IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8kO+8mSIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMDkiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAwOTAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAwOSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJDvvJkiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640010","慢性期機能病棟１０","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDEwIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ke+8kCIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMTAiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAxMDAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAxMCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJAiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640011","慢性期機能病棟１１","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDExIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ke+8kSIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMTEiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAxMTAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAxMSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJEiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640012","慢性期機能病棟１２","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDEyIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ke+8kiIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMTIiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAxMjAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAxMiIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJIiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640013","慢性期機能病棟１３","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDEzIiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ke+8kyIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMTMiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAxMzAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAxMyIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJMiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640014","慢性期機能病棟１４","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDE0IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ke+8lCIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMTQiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAxNDAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAxNCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJQiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640015","慢性期機能病棟１５","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDE1IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ke+8lSIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMTUiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAxNTAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAxNSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJUiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640016","慢性期機能病棟１６","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDE2IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ke+8liIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMTYiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAxNjAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAxNiIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJYiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640017","慢性期機能病棟１７","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDE3IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ke+8lyIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMTciLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAxNzAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAxNyIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJciLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190640018","慢性期機能病棟１８","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjQwMDE4IiwiOSIsIuaFouaAp+acn+apn+iDveeXheajn++8ke+8mCIsIjE2Iiwi776P776d772+772y77237723776J772z776L776e772u772z776E772zMTgiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTk0MDAxODAiLCI5IiwiMDIiLCIwMDEiLCIwNCIsIjAxOCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmhaLmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJgiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
